customer_id,signup_date,segment,acquisition_channel,initial_plan,initial_mrr,churn_date,upgraded_plan,final_mrr,cac
3686,2023-01-01,SMB,Paid Search,Starter,29,2023-07-01,,0,454.95
3687,2023-08-01,Mid-Market,Organic,Growth,99,,Scale,299,60.98
3688,2024-06-01,Mid-Market,Paid Search,Starter,29,,,29,498.33
3689,2023-08-01,SMB,Outbound Sales,Growth,99,,,99,1148.92
3690,2023-02-01,SMB,Organic,Starter,29,2024-02-01,,0,57.39
3691,2023-02-01,SMB,Paid Search,Growth,99,2023-06-01,,0,378.68
3692,2024-10-01,Enterprise,Paid Search,Scale,299,,,299,448.16
3693,2023-01-01,SMB,Paid Search,Growth,99,2024-09-01,,0,348.04
3694,2024-01-01,Mid-Market,Paid Search,Scale,299,,,299,502.76
3695,2023-04-01,SMB,Referral,Scale,299,2024-03-01,,0,97.71
3696,2024-06-01,Enterprise,Paid Search,Scale,299,,,299,400.05
3697,2024-03-01,Mid-Market,Referral,Growth,99,2024-11-01,,0,85.26
3698,2023-12-01,SMB,Paid Search,Growth,99,2024-09-01,,0,416.72
3699,2024-11-01,Mid-Market,Referral,Scale,299,2024-12-01,,0,97.12
3700,2024-03-01,SMB,Paid Search,Starter,29,,,29,435.37
3701,2023-08-01,SMB,Paid Search,Growth,99,,Scale,299,417.32
3702,2023-10-01,SMB,Outbound Sales,Enterprise,799,,,799,1185.52
3703,2023-07-01,Mid-Market,Referral,Scale,299,2023-12-01,,0,78.26
3704,2023-04-01,Enterprise,Organic,Starter,29,,,29,69.98
3705,2024-01-01,SMB,Paid Search,Growth,99,,,99,428.68
3706,2023-04-01,Mid-Market,Organic,Starter,29,2023-10-01,,0,61.92
3707,2023-02-01,SMB,Organic,Scale,299,,,299,58.39
3708,2023-04-01,Mid-Market,Outbound Sales,Starter,29,,,29,1462.39
3709,2023-03-01,Mid-Market,Organic,Starter,29,2023-04-01,,0,67.24
3710,2024-08-01,Mid-Market,Paid Search,Scale,299,,Enterprise,799,405.09
3711,2023-11-01,Mid-Market,Outbound Sales,Growth,99,,,99,1108.42
3712,2023-02-01,SMB,Paid Search,Scale,299,2023-12-01,,0,378.41
3713,2024-05-01,Mid-Market,Organic,Enterprise,799,,,799,67.72
3714,2023-12-01,SMB,Paid Search,Starter,29,,,29,430.11
3715,2023-01-01,Mid-Market,Paid Search,Scale,299,2023-11-01,,0,484.06
3716,2023-10-01,SMB,Organic,Starter,29,,Growth,99,57.16
3717,2024-06-01,Mid-Market,Referral,Starter,29,,,29,83.34
3718,2023-08-01,Mid-Market,Paid Search,Starter,29,,,29,336.24
3719,2024-07-01,Mid-Market,Paid Search,Growth,99,,Scale,299,366.27
3720,2023-10-01,Mid-Market,Outbound Sales,Starter,29,,,29,1260.99
3721,2024-06-01,Enterprise,Organic,Starter,29,,,29,49.91
3722,2023-08-01,SMB,Organic,Starter,29,2023-12-01,,0,62.51
3723,2024-04-01,Enterprise,Paid Search,Growth,99,,,99,502.27
3724,2023-10-01,Mid-Market,Outbound Sales,Starter,29,2024-05-01,,0,1111.43
3725,2023-05-01,SMB,Partner,Starter,29,2023-12-01,,0,287.03
3726,2024-04-01,Mid-Market,Organic,Scale,299,,,299,57.6
3727,2024-04-01,Mid-Market,Referral,Starter,29,2024-05-01,,0,74.51
3728,2023-04-01,SMB,Paid Search,Growth,99,2024-12-01,,0,367.16
3729,2023-12-01,Mid-Market,Paid Search,Growth,99,,,99,412.08
3730,2023-02-01,SMB,Outbound Sales,Scale,299,2023-03-01,,0,1596.01
3731,2024-02-01,SMB,Referral,Starter,29,2024-08-01,,0,92.53
3732,2023-11-01,SMB,Partner,Scale,299,2024-05-01,,0,251.98
3733,2024-04-01,SMB,Organic,Growth,99,,,99,65.81
3734,2024-05-01,Mid-Market,Referral,Starter,29,2024-12-01,,0,102.86
3735,2024-05-01,SMB,Paid Search,Enterprise,799,,,799,471.77
3736,2023-05-01,SMB,Outbound Sales,Scale,299,2024-01-01,,0,1521.9
3737,2023-03-01,SMB,Referral,Starter,29,2023-07-01,,0,101.22
3738,2023-09-01,SMB,Organic,Starter,29,2024-04-01,,0,53.35
3739,2024-02-01,SMB,Paid Search,Starter,29,,,29,435.82
3740,2023-05-01,Mid-Market,Paid Search,Growth,99,2024-09-01,,0,363.32
3741,2024-04-01,SMB,Organic,Growth,99,,,99,55.88
3742,2024-01-01,Mid-Market,Outbound Sales,Growth,99,,,99,1305.33
3743,2024-07-01,SMB,Referral,Starter,29,,,29,87.55
3744,2024-08-01,Enterprise,Organic,Enterprise,799,,,799,58.51
3745,2024-04-01,Mid-Market,Paid Search,Starter,29,,,29,467.63
3746,2024-11-01,SMB,Referral,Starter,29,,,29,94.33
3747,2024-06-01,SMB,Paid Search,Growth,99,2024-12-01,,0,443.82
3748,2023-10-01,Enterprise,Referral,Starter,29,2024-06-01,,0,99.67
3749,2024-06-01,Mid-Market,Organic,Growth,99,,,99,52.97
3750,2023-08-01,Enterprise,Referral,Scale,299,,,299,88.72
3751,2023-06-01,SMB,Paid Search,Starter,29,,,29,479.67
3752,2023-10-01,Mid-Market,Organic,Scale,299,,,299,64.94
3753,2023-02-01,Mid-Market,Paid Search,Enterprise,799,,,799,483.86
3754,2024-07-01,SMB,Paid Search,Starter,29,,,29,412.14
3755,2023-07-01,Mid-Market,Paid Search,Enterprise,799,2024-01-01,,0,464.67
3756,2024-10-01,SMB,Partner,Starter,29,,Growth,99,271.92
3757,2024-01-01,Mid-Market,Paid Search,Starter,29,2024-05-01,,0,481.79
3758,2023-01-01,Mid-Market,Paid Search,Enterprise,799,,,799,385.84
3759,2024-07-01,SMB,Referral,Scale,299,,,299,84.26
3760,2024-07-01,SMB,Referral,Starter,29,2024-12-01,,0,97.84
3761,2023-01-01,SMB,Paid Search,Growth,99,,,99,461.62
3762,2023-05-01,Mid-Market,Referral,Scale,299,,,299,73.89
3763,2023-05-01,Mid-Market,Organic,Starter,29,,,29,51.6
3764,2023-06-01,SMB,Organic,Starter,29,,Growth,99,53.99
3765,2023-12-01,Enterprise,Partner,Starter,29,,,29,359.98
3766,2024-08-01,SMB,Paid Search,Starter,29,,,29,474.17
3767,2023-10-01,Mid-Market,Outbound Sales,Growth,99,2024-02-01,,0,1466.13
3768,2023-10-01,Mid-Market,Paid Search,Growth,99,,,99,497.86
3769,2024-07-01,SMB,Paid Search,Starter,29,,,29,451.45
3770,2024-05-01,SMB,Paid Search,Growth,99,,,99,452.2
3771,2024-02-01,Enterprise,Referral,Scale,299,,,299,104.33
3772,2023-05-01,Enterprise,Organic,Growth,99,2023-11-01,,0,55.25
3773,2023-09-01,SMB,Organic,Starter,29,2024-02-01,,0,48.04
3774,2023-07-01,Mid-Market,Organic,Starter,29,2023-12-01,,0,65.16
3775,2024-05-01,Enterprise,Paid Search,Starter,29,,,29,362.23
3776,2023-10-01,SMB,Referral,Starter,29,2024-07-01,,0,82.34
3777,2024-07-01,SMB,Paid Search,Starter,29,,,29,474.18
3778,2024-05-01,Mid-Market,Organic,Scale,299,,,299,66.67
3779,2023-12-01,Mid-Market,Paid Search,Starter,29,,Growth,99,415.76
3780,2023-05-01,Mid-Market,Referral,Scale,299,2023-10-01,,0,75.76
3781,2023-07-01,SMB,Organic,Scale,299,2024-10-01,,0,55.16
3782,2023-08-01,SMB,Paid Search,Growth,99,2024-07-01,,0,415.89
3783,2024-06-01,SMB,Paid Search,Growth,99,2024-07-01,,0,465.05
3784,2023-09-01,Mid-Market,Paid Search,Starter,29,,,29,501.43
3785,2023-08-01,SMB,Outbound Sales,Growth,99,,,99,1417.81
3786,2023-01-01,Enterprise,Organic,Starter,29,,,29,49.28
3787,2023-10-01,SMB,Paid Search,Starter,29,2024-09-01,,0,373.15
3788,2024-01-01,SMB,Organic,Scale,299,2024-09-01,,0,54.23
3789,2023-11-01,SMB,Paid Search,Starter,29,2024-02-01,,0,442.59
3790,2023-07-01,SMB,Organic,Scale,299,,,299,48.44
3791,2024-09-01,Enterprise,Paid Search,Growth,99,,,99,421.1
3792,2024-02-01,Mid-Market,Organic,Starter,29,,,29,71.9
3793,2023-04-01,Mid-Market,Referral,Starter,29,2024-10-01,,0,99.67
3794,2024-08-01,SMB,Paid Search,Starter,29,,,29,465.25
3795,2024-01-01,Mid-Market,Referral,Growth,99,2024-07-01,,0,98.83
3796,2024-05-01,SMB,Partner,Starter,29,,,29,322.01
3797,2023-04-01,SMB,Outbound Sales,Starter,29,,,29,1241.12
3798,2023-03-01,Mid-Market,Organic,Scale,299,,,299,66.79
3799,2023-04-01,SMB,Referral,Starter,29,2023-10-01,,0,95.25
3800,2024-11-01,SMB,Partner,Starter,29,,,29,267.47
3801,2024-09-01,Mid-Market,Organic,Scale,299,,,299,71.5
3802,2023-12-01,SMB,Outbound Sales,Starter,29,2024-01-01,,0,1611.64
3803,2023-12-01,Mid-Market,Outbound Sales,Starter,29,,,29,1281.91
3804,2024-09-01,SMB,Partner,Scale,299,,,299,330.38
3805,2023-08-01,SMB,Referral,Starter,29,2023-11-01,,0,96.53
3806,2024-06-01,SMB,Paid Search,Starter,29,2024-12-01,,0,434.1
3807,2023-04-01,SMB,Organic,Starter,29,,,29,52.34
3808,2024-10-01,SMB,Outbound Sales,Starter,29,,,29,1332.64
3809,2023-08-01,Enterprise,Paid Search,Starter,29,,,29,458.63
3810,2023-11-01,Mid-Market,Organic,Growth,99,2023-12-01,,0,71.72
3811,2024-04-01,SMB,Outbound Sales,Growth,99,,,99,1411.35
3812,2024-10-01,Enterprise,Outbound Sales,Starter,29,,,29,1486.18
3813,2024-09-01,Enterprise,Referral,Growth,99,,,99,104.9
3814,2024-09-01,SMB,Organic,Scale,299,,,299,62.73
3815,2024-11-01,Enterprise,Outbound Sales,Starter,29,,Growth,99,1492.84
3816,2023-06-01,SMB,Paid Search,Starter,29,,,29,412.95
3817,2023-03-01,Mid-Market,Referral,Starter,29,,,29,82.51
3818,2023-03-01,SMB,Referral,Scale,299,,,299,89.75
3819,2024-04-01,Mid-Market,Paid Search,Starter,29,2024-11-01,,0,350.95
3820,2024-06-01,Mid-Market,Organic,Starter,29,2024-07-01,,0,70.32
3821,2023-06-01,Mid-Market,Paid Search,Growth,99,2024-08-01,,0,388.15
3822,2024-08-01,SMB,Paid Search,Scale,299,,,299,413.45
3823,2023-01-01,Mid-Market,Outbound Sales,Starter,29,,,29,1432.82
3824,2023-06-01,Mid-Market,Paid Search,Growth,99,,,99,420.76
3825,2024-09-01,SMB,Organic,Starter,29,,,29,54.79
3826,2024-05-01,SMB,Outbound Sales,Starter,29,2024-11-01,,0,1611.52
3827,2024-09-01,SMB,Referral,Enterprise,799,,,799,102.54
3828,2023-05-01,SMB,Paid Search,Growth,99,2023-09-01,,0,353.27
3829,2024-10-01,SMB,Paid Search,Starter,29,,,29,397.72
3830,2024-11-01,Mid-Market,Outbound Sales,Starter,29,,,29,1184.92
3831,2024-09-01,SMB,Referral,Starter,29,,,29,89.23
3832,2023-02-01,Mid-Market,Partner,Starter,29,,,29,265.06
3833,2024-10-01,SMB,Outbound Sales,Starter,29,,,29,1248.63
3834,2023-09-01,SMB,Organic,Starter,29,2023-12-01,,0,60.5
3835,2024-11-01,Mid-Market,Paid Search,Starter,29,,,29,360.21
3836,2024-04-01,Mid-Market,Referral,Scale,299,,,299,102.99
3837,2024-04-01,SMB,Referral,Starter,29,,,29,85.06
3838,2023-08-01,Mid-Market,Outbound Sales,Growth,99,2024-11-01,,0,1573.72
3839,2024-11-01,Enterprise,Partner,Growth,99,,,99,243.61
3840,2024-04-01,SMB,Partner,Scale,299,,Enterprise,799,332.6
3841,2023-12-01,SMB,Referral,Scale,299,2024-04-01,,0,103.14
3842,2023-04-01,SMB,Organic,Starter,29,2023-08-01,,0,71.63
3843,2023-04-01,SMB,Partner,Scale,299,2023-11-01,,0,255.82
3844,2024-07-01,SMB,Organic,Growth,99,,,99,58.41
3845,2023-08-01,SMB,Outbound Sales,Growth,99,2024-07-01,,0,1490.57
3846,2024-04-01,SMB,Outbound Sales,Growth,99,2024-08-01,,0,1357.32
3847,2023-01-01,Mid-Market,Paid Search,Scale,299,,,299,473.89
3848,2024-06-01,SMB,Paid Search,Starter,29,,,29,501.3
3849,2024-06-01,SMB,Organic,Starter,29,2024-08-01,,0,66.16
3850,2024-06-01,Mid-Market,Referral,Scale,299,,,299,98.72
3851,2024-02-01,Enterprise,Outbound Sales,Starter,29,,,29,1386.66
3852,2024-07-01,Mid-Market,Outbound Sales,Starter,29,,,29,1330.11
3853,2024-09-01,SMB,Outbound Sales,Scale,299,2024-10-01,,0,1530.91
3854,2024-06-01,Mid-Market,Organic,Scale,299,,,299,53.59
3855,2023-02-01,Mid-Market,Organic,Starter,29,,,29,68.67
3856,2024-03-01,Mid-Market,Paid Search,Starter,29,,,29,476.68
3857,2024-01-01,SMB,Partner,Starter,29,,,29,328.46
3858,2024-04-01,Mid-Market,Paid Search,Starter,29,,Growth,99,452.91
3859,2024-01-01,Enterprise,Organic,Starter,29,,,29,48.19
3860,2023-06-01,Mid-Market,Outbound Sales,Enterprise,799,,,799,1614.83
3861,2024-01-01,SMB,Paid Search,Growth,99,,,99,401.84
3862,2023-01-01,Mid-Market,Partner,Growth,99,,,99,285.58
3863,2023-09-01,SMB,Outbound Sales,Growth,99,,Scale,299,1613.72
3864,2024-04-01,Mid-Market,Outbound Sales,Scale,299,2024-11-01,,0,1210.62
3865,2023-03-01,Mid-Market,Paid Search,Starter,29,2024-07-01,,0,496.13
3866,2023-08-01,SMB,Referral,Starter,29,2023-10-01,,0,85.87
3867,2024-04-01,SMB,Paid Search,Enterprise,799,,,799,352.5
3868,2024-11-01,SMB,Organic,Growth,99,,,99,60.55
3869,2024-03-01,SMB,Outbound Sales,Growth,99,,,99,1461.36
3870,2023-09-01,SMB,Paid Search,Starter,29,,,29,438.32
3871,2024-04-01,Mid-Market,Referral,Growth,99,,,99,106.28
3872,2023-06-01,SMB,Paid Search,Growth,99,2024-12-01,,0,400.46
3873,2024-10-01,Mid-Market,Referral,Growth,99,,,99,87.91
3874,2024-03-01,SMB,Paid Search,Starter,29,,,29,377.32
3875,2023-09-01,Mid-Market,Partner,Starter,29,,,29,309.34
3876,2024-07-01,Mid-Market,Outbound Sales,Starter,29,2024-08-01,,0,1587.41
3877,2023-05-01,Enterprise,Paid Search,Growth,99,,,99,394.06
3878,2023-02-01,SMB,Organic,Scale,299,2024-05-01,,0,50.76
3879,2024-08-01,Mid-Market,Paid Search,Scale,299,,,299,397.51
3880,2023-01-01,Mid-Market,Outbound Sales,Enterprise,799,,,799,1556.93
3881,2024-05-01,SMB,Organic,Growth,99,2024-06-01,,0,69.6
3882,2024-10-01,Mid-Market,Partner,Starter,29,,,29,254.64
3883,2024-11-01,SMB,Organic,Scale,299,,Enterprise,799,66.35
3884,2023-06-01,Enterprise,Outbound Sales,Scale,299,,,299,1156.49
3885,2024-06-01,Enterprise,Referral,Starter,29,,,29,103.84
3886,2023-12-01,SMB,Partner,Growth,99,2024-02-01,,0,297.02
3887,2023-09-01,Mid-Market,Partner,Scale,299,,Enterprise,799,347.85
3888,2023-07-01,SMB,Paid Search,Starter,29,,,29,348.52
3889,2023-02-01,Mid-Market,Outbound Sales,Scale,299,,,299,1121.25
3890,2024-02-01,SMB,Outbound Sales,Starter,29,,,29,1585.08
3891,2024-04-01,Mid-Market,Outbound Sales,Growth,99,2024-10-01,,0,1497.06
3892,2023-08-01,Mid-Market,Outbound Sales,Starter,29,,,29,1158.59
3893,2023-04-01,SMB,Paid Search,Growth,99,2024-06-01,,0,485.6
3894,2024-02-01,SMB,Paid Search,Starter,29,,Growth,99,479.44
3895,2023-10-01,Mid-Market,Paid Search,Growth,99,,Scale,299,426.35
3896,2024-02-01,Mid-Market,Paid Search,Starter,29,2024-05-01,,0,363.73
3897,2023-02-01,Mid-Market,Organic,Scale,299,,,299,58.14
3898,2024-02-01,Enterprise,Referral,Scale,299,,,299,91.81
3899,2023-03-01,SMB,Organic,Growth,99,2023-07-01,,0,53.03
3900,2023-10-01,SMB,Referral,Starter,29,2024-05-01,,0,102.9
3901,2023-09-01,Mid-Market,Partner,Growth,99,,Scale,299,340.03
3902,2023-08-01,Mid-Market,Paid Search,Growth,99,,,99,339.92
3903,2024-09-01,SMB,Outbound Sales,Starter,29,2024-11-01,,0,1090.61
3904,2024-09-01,SMB,Organic,Starter,29,,,29,58.48
3905,2024-07-01,Enterprise,Referral,Starter,29,,,29,105.27
3906,2023-03-01,SMB,Referral,Growth,99,,,99,99.65
3907,2024-07-01,Enterprise,Paid Search,Starter,29,,,29,497.02
3908,2024-08-01,SMB,Organic,Scale,299,,Enterprise,799,54.82
3909,2023-01-01,Mid-Market,Organic,Growth,99,2023-07-01,,0,71.24
3910,2024-09-01,Mid-Market,Paid Search,Starter,29,,Growth,99,425.29
3911,2024-09-01,Mid-Market,Organic,Growth,99,,,99,62.66
3912,2024-04-01,SMB,Organic,Growth,99,,,99,53.49
3913,2024-04-01,SMB,Organic,Growth,99,,,99,59.07
3914,2023-02-01,Mid-Market,Referral,Growth,99,,,99,99.22
3915,2023-07-01,Enterprise,Partner,Growth,99,,,99,282.13
3916,2023-10-01,Mid-Market,Organic,Starter,29,2023-12-01,,0,49.67
3917,2024-10-01,Mid-Market,Outbound Sales,Growth,99,,,99,1532.39
3918,2023-01-01,Enterprise,Outbound Sales,Growth,99,2024-07-01,,0,1098.03
3919,2023-06-01,Mid-Market,Paid Search,Growth,99,2024-02-01,,0,352.18
3920,2024-07-01,SMB,Paid Search,Growth,99,,,99,443.03
3921,2023-02-01,SMB,Referral,Enterprise,799,,,799,96.07
3922,2023-06-01,SMB,Referral,Starter,29,,Growth,99,91.79
3923,2024-10-01,SMB,Paid Search,Starter,29,,Growth,99,349.06
3924,2024-07-01,Enterprise,Organic,Starter,29,,Growth,99,66.64
3925,2023-10-01,Mid-Market,Referral,Starter,29,,,29,93.54
3926,2023-11-01,SMB,Partner,Starter,29,2023-12-01,,0,320.46
3927,2023-11-01,SMB,Paid Search,Growth,99,2024-10-01,,0,336.49
3928,2023-01-01,Mid-Market,Organic,Growth,99,2023-09-01,,0,50.11
3929,2023-05-01,Mid-Market,Partner,Scale,299,,,299,326.51
3930,2023-11-01,Mid-Market,Organic,Scale,299,,,299,64.27
3931,2023-09-01,SMB,Paid Search,Scale,299,,,299,369.32
3932,2023-05-01,Mid-Market,Organic,Starter,29,2023-08-01,,0,60.12
3933,2024-08-01,SMB,Referral,Growth,99,,,99,83.25
3934,2023-08-01,SMB,Organic,Starter,29,2024-05-01,,0,63.0
3935,2023-10-01,Mid-Market,Paid Search,Growth,99,2024-09-01,,0,469.98
3936,2023-08-01,SMB,Paid Search,Growth,99,2024-09-01,,0,367.59
3937,2024-09-01,SMB,Partner,Starter,29,2024-12-01,,0,317.92
3938,2023-11-01,Mid-Market,Referral,Starter,29,,,29,87.64
3939,2024-11-01,Mid-Market,Partner,Growth,99,,,99,263.13
3940,2023-10-01,SMB,Referral,Starter,29,,,29,86.27
3941,2023-11-01,SMB,Referral,Growth,99,2024-03-01,,0,75.75
3942,2024-11-01,Mid-Market,Outbound Sales,Starter,29,,,29,1435.14
3943,2024-02-01,SMB,Paid Search,Growth,99,2024-12-01,,0,503.7
3944,2024-07-01,SMB,Organic,Starter,29,,,29,65.6
3945,2024-01-01,Mid-Market,Partner,Starter,29,,,29,342.24
3946,2024-04-01,Mid-Market,Organic,Starter,29,,,29,53.42
3947,2024-05-01,SMB,Organic,Starter,29,,,29,50.55
3948,2024-11-01,Enterprise,Paid Search,Growth,99,,,99,336.36
3949,2024-11-01,SMB,Referral,Growth,99,,,99,98.27
3950,2024-09-01,Enterprise,Paid Search,Enterprise,799,,,799,474.29
3951,2024-04-01,SMB,Paid Search,Scale,299,2024-06-01,,0,367.77
3952,2024-07-01,SMB,Referral,Growth,99,,,99,89.22
3953,2023-05-01,Mid-Market,Organic,Starter,29,,,29,62.04
3954,2023-12-01,Mid-Market,Organic,Starter,29,,,29,71.0
3955,2024-09-01,SMB,Organic,Starter,29,,,29,69.93
3956,2024-02-01,Enterprise,Referral,Starter,29,2024-05-01,,0,72.57
3957,2023-10-01,Enterprise,Partner,Starter,29,,,29,245.91
3958,2024-03-01,SMB,Paid Search,Growth,99,,,99,497.1
3959,2023-06-01,Mid-Market,Organic,Starter,29,,,29,49.39
3960,2023-09-01,SMB,Paid Search,Starter,29,2024-01-01,,0,433.78
3961,2023-02-01,SMB,Organic,Enterprise,799,,,799,49.9
3962,2023-09-01,SMB,Organic,Starter,29,2024-01-01,,0,64.0
3963,2023-07-01,Mid-Market,Paid Search,Growth,99,,Scale,299,366.95
3964,2024-03-01,SMB,Outbound Sales,Starter,29,,,29,1098.44
3965,2023-07-01,SMB,Paid Search,Starter,29,2024-08-01,,0,382.84
3966,2024-02-01,Mid-Market,Paid Search,Growth,99,2024-08-01,,0,425.27
3967,2024-09-01,Mid-Market,Organic,Starter,29,,,29,60.84
3968,2024-03-01,SMB,Referral,Scale,299,2024-10-01,,0,99.49
3969,2024-01-01,Mid-Market,Paid Search,Starter,29,,,29,346.16
3970,2024-03-01,SMB,Outbound Sales,Starter,29,2024-10-01,,0,1084.42
3971,2023-02-01,Mid-Market,Partner,Starter,29,,,29,325.7
3972,2023-12-01,SMB,Outbound Sales,Starter,29,,Growth,99,1595.29
3973,2023-03-01,SMB,Partner,Growth,99,2024-06-01,,0,263.13
3974,2023-08-01,Mid-Market,Organic,Growth,99,2023-12-01,,0,51.6
3975,2023-09-01,Mid-Market,Organic,Growth,99,,,99,56.23
3976,2023-05-01,SMB,Partner,Scale,299,2023-08-01,,0,324.27
3977,2023-03-01,Enterprise,Paid Search,Starter,29,,,29,463.98
3978,2024-08-01,SMB,Paid Search,Starter,29,,,29,493.36
3979,2024-01-01,Mid-Market,Paid Search,Scale,299,,,299,470.72
3980,2023-09-01,SMB,Paid Search,Starter,29,,,29,340.66
3981,2023-04-01,Mid-Market,Partner,Starter,29,2023-08-01,,0,264.77
3982,2024-02-01,SMB,Referral,Starter,29,2024-05-01,,0,84.8
3983,2023-08-01,SMB,Organic,Scale,299,,,299,70.73
3984,2024-02-01,SMB,Paid Search,Growth,99,2024-09-01,,0,437.74
3985,2024-07-01,Mid-Market,Outbound Sales,Starter,29,,,29,1618.01
3986,2024-06-01,Mid-Market,Organic,Starter,29,2024-12-01,,0,55.62
3987,2024-01-01,Enterprise,Paid Search,Starter,29,2024-04-01,,0,490.79
3988,2023-03-01,Mid-Market,Paid Search,Growth,99,,Scale,299,453.37
3989,2023-03-01,SMB,Paid Search,Growth,99,2023-11-01,,0,485.03
3990,2023-10-01,SMB,Paid Search,Starter,29,2024-12-01,,0,491.0
3991,2024-07-01,SMB,Paid Search,Scale,299,,,299,412.11
3992,2023-11-01,Mid-Market,Organic,Starter,29,,,29,68.93
3993,2024-09-01,Enterprise,Outbound Sales,Scale,299,,,299,1610.95
3994,2024-08-01,Mid-Market,Paid Search,Starter,29,,,29,448.08
3995,2024-11-01,Mid-Market,Partner,Growth,99,,,99,271.09
3996,2023-05-01,SMB,Partner,Growth,99,2023-06-01,,0,272.32
3997,2024-07-01,SMB,Paid Search,Scale,299,,Enterprise,799,462.4
3998,2024-11-01,Mid-Market,Referral,Scale,299,,Enterprise,799,83.83
3999,2023-11-01,SMB,Outbound Sales,Starter,29,2024-08-01,,0,1301.97
4000,2024-05-01,SMB,Referral,Scale,299,,,299,90.95
4001,2023-03-01,Enterprise,Partner,Starter,29,,,29,349.4
4002,2023-04-01,SMB,Outbound Sales,Scale,299,2023-05-01,,0,1464.11
4003,2023-10-01,Mid-Market,Paid Search,Enterprise,799,,,799,384.89
4004,2024-11-01,SMB,Paid Search,Growth,99,,,99,358.46
4005,2023-04-01,Mid-Market,Organic,Enterprise,799,,,799,54.96
4006,2024-01-01,Enterprise,Paid Search,Scale,299,,,299,392.03
4007,2023-02-01,Mid-Market,Outbound Sales,Growth,99,2023-11-01,,0,1475.62
4008,2024-11-01,Mid-Market,Outbound Sales,Growth,99,,,99,1309.63
4009,2023-05-01,Enterprise,Paid Search,Starter,29,,,29,503.65
4010,2023-01-01,SMB,Referral,Enterprise,799,2024-09-01,,0,73.24
4011,2023-08-01,Mid-Market,Paid Search,Starter,29,,Growth,99,395.51
4012,2024-04-01,Mid-Market,Organic,Starter,29,2024-09-01,,0,50.06
4013,2024-10-01,SMB,Organic,Scale,299,,Enterprise,799,56.56
4014,2024-11-01,Mid-Market,Organic,Scale,299,,,299,58.41
4015,2023-05-01,Mid-Market,Paid Search,Starter,29,,,29,485.71
4016,2024-09-01,SMB,Outbound Sales,Starter,29,,,29,1309.7
4017,2024-09-01,SMB,Organic,Starter,29,,,29,48.61
4018,2023-12-01,SMB,Organic,Starter,29,,,29,70.92
4019,2023-05-01,SMB,Organic,Growth,99,,Scale,299,51.49
4020,2024-04-01,SMB,Outbound Sales,Enterprise,799,,,799,1497.8
4021,2024-04-01,SMB,Organic,Growth,99,2024-07-01,,0,52.81
4022,2023-05-01,SMB,Organic,Growth,99,,,99,70.16
4023,2023-04-01,Mid-Market,Paid Search,Enterprise,799,,,799,374.06
4024,2023-10-01,SMB,Paid Search,Starter,29,2024-01-01,,0,479.67
4025,2023-10-01,SMB,Organic,Starter,29,2023-11-01,,0,57.95
4026,2023-01-01,Mid-Market,Paid Search,Growth,99,,,99,411.12
4027,2024-10-01,Enterprise,Organic,Growth,99,,,99,63.1
4028,2023-07-01,SMB,Paid Search,Growth,99,,,99,417.89
4029,2024-04-01,SMB,Paid Search,Enterprise,799,,,799,392.57
4030,2023-10-01,SMB,Paid Search,Growth,99,2024-01-01,,0,376.76
4031,2023-04-01,Mid-Market,Paid Search,Starter,29,2024-11-01,,0,380.73
4032,2024-08-01,SMB,Referral,Enterprise,799,,,799,97.33
4033,2024-01-01,SMB,Referral,Starter,29,,,29,75.91
4034,2023-02-01,Mid-Market,Paid Search,Growth,99,,,99,430.34
4035,2024-09-01,SMB,Organic,Growth,99,,,99,57.11
4036,2023-03-01,SMB,Paid Search,Starter,29,2024-04-01,,0,395.32
4037,2023-05-01,SMB,Paid Search,Starter,29,,,29,456.2
4038,2024-10-01,Mid-Market,Organic,Starter,29,,,29,60.08
4039,2024-10-01,Enterprise,Outbound Sales,Growth,99,,,99,1121.68
4040,2023-06-01,Mid-Market,Partner,Growth,99,,,99,349.15
4041,2023-08-01,Mid-Market,Organic,Starter,29,2024-06-01,,0,69.55
4042,2023-08-01,Mid-Market,Paid Search,Growth,99,,,99,407.46
4043,2024-03-01,SMB,Organic,Scale,299,,,299,48.33
4044,2024-11-01,Mid-Market,Organic,Starter,29,,,29,49.45
4045,2023-08-01,Mid-Market,Organic,Growth,99,,,99,59.8
4046,2023-01-01,Mid-Market,Outbound Sales,Starter,29,,,29,1123.97
4047,2023-12-01,SMB,Referral,Starter,29,,,29,87.96
4048,2024-04-01,Mid-Market,Partner,Growth,99,,,99,262.77
4049,2024-10-01,Mid-Market,Partner,Starter,29,,,29,336.3
4050,2023-06-01,SMB,Referral,Growth,99,2024-01-01,,0,85.23
4051,2024-11-01,SMB,Organic,Starter,29,,Growth,99,57.08
4052,2023-10-01,SMB,Referral,Growth,99,2023-12-01,,0,72.9
4053,2024-02-01,SMB,Referral,Starter,29,2024-08-01,,0,95.54
4054,2024-01-01,Mid-Market,Outbound Sales,Starter,29,2024-04-01,,0,1497.67
4055,2023-09-01,Mid-Market,Referral,Starter,29,,,29,81.49
4056,2024-08-01,SMB,Paid Search,Scale,299,,,299,439.62
4057,2024-03-01,SMB,Referral,Starter,29,2024-10-01,,0,95.29
4058,2024-02-01,SMB,Referral,Starter,29,2024-08-01,,0,94.67
